epoch,Loss ( Val ),Loss ( Train ),Accuracy ( Val ),Accuracy ( Train ),ROC ( Val ),ROC ( Train )
38,0.5225504040718079,0.19031746685504913,0.9587912087912088,0.9780370624571036,0.9601364215929544,0.9932216634475479
40,0.9660831689834595,0.13177619874477386,0.9313186813186813,0.9800960878517502,0.946297506943335,0.9975491387650719
42,0.6662047505378723,0.20656707882881165,0.9587912087912088,0.9766643788606726,0.9534195960047491,0.9964007940687658
44,4.815850734710693,0.4321339428424835,0.6483516483516484,0.9547014413177762,0.8321959624240718,0.983052991204735
46,0.596845805644989,0.16425181925296783,0.967032967032967,0.9780370624571036,0.9503911823405671,0.9938664765330805
48,0.4997497498989105,0.1855195164680481,0.9587912087912088,0.9773507206588882,0.9634568529596489,0.9974381114969579
50,0.5915181040763855,0.15146197378635406,0.9560439560439561,0.9794097460535347,0.9778285568083116,0.9978315232833489
52,0.8070917725563049,0.17074202001094818,0.9423076923076923,0.9807824296499656,0.9630097227662932,0.9985744635983841
54,1.338032841682434,0.15563693642616272,0.9093406593406593,0.9814687714481812,0.9604837554783426,0.9978867880415285
56,0.7702391743659973,0.13575506210327148,0.945054945054945,0.9862731640356898,0.9504009502222341,0.9977730607503226
58,1.21562922000885,0.11496511101722717,0.945054945054945,0.9869595058339052,0.9289365934757766,0.9994184228897589
60,0.5479767918586731,0.134052112698555,0.9587912087912088,0.9849004804392587,0.9729396017998184,0.9985319013469083
62,0.6105855107307434,0.20866720378398895,0.9478021978021978,0.9732326698695951,0.9695217423325722,0.9950696506360279
64,0.587244987487793,0.6438242793083191,0.9368131868131868,0.9347975291695264,0.9747000028125541,0.9802611973054774
66,0.9598528742790222,0.18218906223773956,0.9532967032967034,0.9821551132463967,0.9725767668108161,0.9978001386170734
68,0.520823061466217,0.21047571301460266,0.9615384615384616,0.9807824296499656,0.9745175434465335,0.9929092677678241
70,0.6030781269073486,0.054714445024728775,0.9478021978021978,0.9931365820178449,0.9667612526061898,0.9994498642903284
72,0.4706896245479584,0.061245523393154144,0.9615384615384616,0.9945092656142759,0.9764731660105324,0.9990884827469941
74,0.8053966760635376,0.1034846156835556,0.945054945054945,0.9849004804392587,0.9614008267617371,0.9982553458351395
76,0.6841538548469543,0.5449327826499939,0.9478021978021978,0.9547014413177762,0.9729254858193102,0.9873046690972778
78,0.9322123527526855,0.24201585352420807,0.9065934065934066,0.9739190116678106,0.980535288926197,0.9962598911606195
80,0.7114807963371277,0.08759309351444244,0.9395604395604396,0.9903912148249828,0.9698098750977935,0.9987712890930234
82,0.8680106997489929,0.23712767660617828,0.9560439560439561,0.9773507206588882,0.9589097782153381,0.9942334158030883
84,0.49469414353370667,0.09164304286241531,0.9615384615384616,0.9869595058339052,0.975319048217226,0.9986333766336
86,0.5761496424674988,0.06584447622299194,0.9615384615384616,0.9897048730267674,0.9655614564076421,0.999084429082655
88,0.564162015914917,0.05531159043312073,0.967032967032967,0.9924502402196294,0.9643323341110422,0.9996746463114776
90,0.7057227492332458,0.39212071895599365,0.9423076923076923,0.9608785175017158,0.982500658401888,0.9910862951367653
92,1.0384660959243774,0.2045351266860962,0.9093406593406593,0.9800960878517502,0.9509270097843867,0.9949864487043076
94,0.6102896928787231,0.14128942787647247,0.9587912087912088,0.9862731640356898,0.9682451732032115,0.9980239734232919
96,0.9481610059738159,0.07988079637289047,0.9478021978021978,0.9917638984214139,0.969373725213331,0.9993333745725281
98,0.75718754529953,0.04960819333791733,0.9587912087912088,0.9945092656142759,0.9694834050026622,0.9998154280084953
100,0.7521376609802246,0.04674529656767845,0.9532967032967034,0.9938229238160604,0.9673369662789899,0.9998351470170157
